"Reaction URL","Product Page","SMILES #","Data"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0","2","0","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0

SMILES #0

REACTANTS:
C[C@H]1[C@@H](C([C@H]([C@@H]2C([C@@H]2C1)(C)C)[C@@H]([C@H](C=C)C)O[Si](CC)(CC)CC)=O)[C@@H]([C@H](CC=C)C)O[Si](CC)(CC)CC

SOLVENT/REAGENTS:
C1(=CC=CC=C1)C.CC1=CC(=C(C(=C1)C)N2CCN([CH-]2)C3=C(C=C(C=C3C)C)C)C.C1CCC(CC1)[PH+](C2CCCCC2)C3CCCCC3.C1=CC=C(C=C1)C=[Ru](Cl)Cl

PRODUCT:
C[C@@H]1[C@H]([C@H]2[C@@H](C[C@H]3C([C@H]3[C@H]([C@@H]([C@H](C=C/C1)C)O[Si](CC)(CC)CC)C2=O)(C)C)C)O[Si](CC)(CC)CC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C[C@H]1[C@@H](C([C@H]([C@@H]2C([C@@H]2C1)(C)C)[C@@H]([C@H](C=C)C)O[Si](CC)(CC)CC)=O)[C@@H]([C@H](CC=C)C)O[Si](CC)(CC)CC>C1(=CC=CC=C1)C.CC1=CC(=C(C(=C1)C)N2CCN([CH-]2)C3=C(C=C(C=C3C)C)C)C.C1CCC(CC1)[PH+](C2CCCCC2)C3CCCCC3.C1=CC=C(C=C1)C=[Ru](Cl)Cl>C[C@@H]1[C@H]([C@H]2[C@@H](C[C@H]3C([C@H]3[C@H]([C@@H]([C@H](C=C/C1)C)O[Si](CC)(CC)CC)C2=O)(C)C)C)O[Si](CC)(CC)CC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0","2","1","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0

SMILES #1

REACTANTS:
C[C@@H]1[C@H]([C@H]2[C@@H](C[C@H]3C([C@H]3[C@H]([C@@H]([C@H](C=C/C1)C)O[Si](CC)(CC)CC)C2=O)(C)C)C)O[Si](CC)(CC)CC

SOLVENT/REAGENTS:
CC#N.O.C(C)(=O)OCC.Br(=O)(=O)[O-].[Na+].C(O)([O-])=O.[Na+].[O-]S(=O)(=S)[O-].[Na+].[Na+].O.[Ru](Cl)(Cl)Cl

PRODUCT:
C[C@@H]1[C@H]([C@H]2[C@@H](C[C@H]3C([C@H]3[C@H]([C@@H]([C@H](C(C(C1)=O)=O)C)O[Si](CC)(CC)CC)C2=O)(C)C)C)O[Si](CC)(CC)CC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C[C@@H]1[C@H]([C@H]2[C@@H](C[C@H]3C([C@H]3[C@H]([C@@H]([C@H](C=C/C1)C)O[Si](CC)(CC)CC)C2=O)(C)C)C)O[Si](CC)(CC)CC>CC#N.O.C(C)(=O)OCC.Br(=O)(=O)[O-].[Na+].C(O)([O-])=O.[Na+].[O-]S(=O)(=S)[O-].[Na+].[Na+].O.[Ru](Cl)(Cl)Cl>C[C@@H]1[C@H]([C@H]2[C@@H](C[C@H]3C([C@H]3[C@H]([C@@H]([C@H](C(C(C1)=O)=O)C)O[Si](CC)(CC)CC)C2=O)(C)C)C)O[Si](CC)(CC)CC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0","2","2","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0

SMILES #2

REACTANTS:
O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)O[Si](CC)(CC)CC)C)(C)C)O[Si](CC)(CC)CC)C

SOLVENT/REAGENTS:
C1CCCO1.[F-].C(CCC)[N+](CCCC)(CCCC)CCCC.C(O)([O-])=O.[Na+]

PRODUCT:
O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)O)C)(C)C)O)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)O[Si](CC)(CC)CC)C)(C)C)O[Si](CC)(CC)CC)C>C1CCCO1.[F-].C(CCC)[N+](CCCC)(CCCC)CCCC.C(O)([O-])=O.[Na+]>O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)O)C)(C)C)O)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0","2","3","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0

SMILES #3

REACTANTS:
CI.C(=S)=S.O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)O)C)(C)C)O)C

SOLVENT/REAGENTS:
N(C)(C)C=O.O.C1CCC2=NCCCN2CC1

PRODUCT:
O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)OC(=S)SC)C)(C)C)OC(=S)SC)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
CI.C(=S)=S.O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)O)C)(C)C)O)C>N(C)(C)C=O.O.C1CCC2=NCCCN2CC1>O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)OC(=S)SC)C)(C)C)OC(=S)SC)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0","2","4","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0

SMILES #4

REACTANTS:
O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)OC(=S)SC)C)(C)C)OC(=S)SC)C

SOLVENT/REAGENTS:


PRODUCT:
O[C@]12C(=C[C@H]3[C@@H]4C([C@@H]4C[C@H]([C@@H]4C=C([C@@H]1[C@@]43OC2=O)C)C)(C)C)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)OC(=S)SC)C)(C)C)OC(=S)SC)C>>O[C@]12C(=C[C@H]3[C@@H]4C([C@@H]4C[C@H]([C@@H]4C=C([C@@H]1[C@@]43OC2=O)C)C)(C)C)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0","2","5","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c11000/start/0

SMILES #5

REACTANTS:
C[C@@H]1[C@H]([C@H]2[C@@H](C[C@H]3C([C@H]3[C@H]([C@@H]([C@H](C(C(C1)=O)=O)C)O[Si](CC)(CC)CC)C2=O)(C)C)C)O[Si](CC)(CC)CC

SOLVENT/REAGENTS:
C1CCCO1.C[Si](C)(C)[N-][Si](C)(C)C.[Li+].[Cl-].[NH4+]

PRODUCT:
O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)O[Si](CC)(CC)CC)C)(C)C)O[Si](CC)(CC)CC)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C[C@@H]1[C@H]([C@H]2[C@@H](C[C@H]3C([C@H]3[C@H]([C@@H]([C@H](C(C(C1)=O)=O)C)O[Si](CC)(CC)CC)C2=O)(C)C)C)O[Si](CC)(CC)CC>C1CCCO1.C[Si](C)(C)[N-][Si](C)(C)C.[Li+].[Cl-].[NH4+]>O[C@]25[C@@H]([C@H]([C@H]3[C@@H]1C([C@@H]1C[C@H]([C@@H]4[C@@H]([C@H]([C@@H]2[C@]34OC5=O)C)O[Si](CC)(CC)CC)C)(C)C)O[Si](CC)(CC)CC)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","1","0","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #0

REACTANTS:
C(C)(=O)OC[C@@H]1C=C[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C

SOLVENT/REAGENTS:
O.C(C)OCC.CO[H].C([O-])([O-])=O.[K+].[K+].P(=O)(O)(O)[O-].[Na+]

PRODUCT:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H]1C=C[C@@H]1CO

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(C)(=O)OC[C@@H]1C=C[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C>O.C(C)OCC.CO[H].C([O-])([O-])=O.[K+].[K+].P(=O)(O)(O)[O-].[Na+]>[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H]1C=C[C@@H]1CO

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","1","1","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #1

REACTANTS:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)Cl.C(C)(=O)OC[C@@H]1C=C[C@@H]1CO

SOLVENT/REAGENTS:
N(C)(C)C=O.c1cnc[nH]1

PRODUCT:
C(C)(=O)OC[C@@H]1C=C[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)Cl.C(C)(=O)OC[C@@H]1C=C[C@@H]1CO>N(C)(C)C=O.c1cnc[nH]1>C(C)(=O)OC[C@@H]1C=C[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","1","2","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #2

REACTANTS:
C(C)(=O)NC1=CC=C(C(=O)O)C=C1.[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H]1C=C[C@@H]1CO

SOLVENT/REAGENTS:
C1(=CC=NC=C1)N(C)C.ClCCl.[Cl-].[NH4+].CCN=C=NCCCN(C)C

PRODUCT:
C(C)(=O)NC1=CC=C(C(=O)OC[C@@H]2C=C[C@@H]2CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)C=C1

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(C)(=O)NC1=CC=C(C(=O)O)C=C1.[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H]1C=C[C@@H]1CO>C1(=CC=NC=C1)N(C)C.ClCCl.[Cl-].[NH4+].CCN=C=NCCCN(C)C>C(C)(=O)NC1=CC=C(C(=O)OC[C@@H]2C=C[C@@H]2CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)C=C1

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","1","3","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #3

REACTANTS:
C(C=C)(=O)Cl.[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H]1C=C[C@@H]1CO

SOLVENT/REAGENTS:
ClCCl.C(C)(C)N(C(C)C)CC.[Cl-].[NH4+]

PRODUCT:
C(C=C)(=O)OC[C@@H]1C=C[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(C=C)(=O)Cl.[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H]1C=C[C@@H]1CO>ClCCl.C(C)(C)N(C(C)C)CC.[Cl-].[NH4+]>C(C=C)(=O)OC[C@@H]1C=C[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","1","4","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #4

REACTANTS:
C=C.C(C=C)(=O)OC[C@@H]1C=C[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C

SOLVENT/REAGENTS:
ClCCl.CCCCCC.C(C1=CC=CC=C1)=[Ru](Cl)(Cl)(P(C1CCCCC1)(C1CCCCC1)C1CCCCC1)P(C1CCCCC1)(C1CCCCC1)C1CCCCC1

PRODUCT:
C(C=C)(=O)OC[C@@H]([C@H](C=C)CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)C=C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C=C.C(C=C)(=O)OC[C@@H]1C=C[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C>ClCCl.CCCCCC.C(C1=CC=CC=C1)=[Ru](Cl)(Cl)(P(C1CCCCC1)(C1CCCCC1)C1CCCCC1)P(C1CCCCC1)(C1CCCCC1)C1CCCCC1>C(C=C)(=O)OC[C@@H]([C@H](C=C)CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)C=C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","1","5","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #5

REACTANTS:
C(C=C)(=O)OC[C@@H]([C@H](C=C)CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)C=C

SOLVENT/REAGENTS:
ClCCl.CC1=CC(=C(C(=C1)C)N2CCN([CH-]2)C3=C(C=C(C=C3C)C)C)C.C1CCC(CC1)[PH+](C2CCCCC2)C3CCCCC3.C1=CC=C(C=C1)C=[Ru](Cl)Cl

PRODUCT:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1C=CC(OC1)=O

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(C=C)(=O)OC[C@@H]([C@H](C=C)CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)C=C>ClCCl.CC1=CC(=C(C(=C1)C)N2CCN([CH-]2)C3=C(C=C(C=C3C)C)C)C.C1CCC(CC1)[PH+](C2CCCCC2)C3CCCCC3.C1=CC=C(C=C1)C=[Ru](Cl)Cl>[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1C=CC(OC1)=O

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","1","6","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #6

REACTANTS:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1C=CC(OC1)=O.C[Si](C=C(CCI)C)(C1=CC=CC=C1)C

SOLVENT/REAGENTS:
C(C)OCC.C(C)(=O)OCC.N.C(C)(C)(C)[Li].[Cl-].[NH4+].[Li]N=C=[Cu]c1cccs1

PRODUCT:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=C[Si](C1=CC=CC=C1)(C)C)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1C=CC(OC1)=O.C[Si](C=C(CCI)C)(C1=CC=CC=C1)C>C(C)OCC.C(C)(=O)OCC.N.C(C)(C)(C)[Li].[Cl-].[NH4+].[Li]N=C=[Cu]c1cccs1>[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=C[Si](C1=CC=CC=C1)(C)C)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","1","7","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #7

REACTANTS:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=C[Si](C1=CC=CC=C1)(C)C)C

SOLVENT/REAGENTS:
IN1C(CCC1=O)=O.[O-]S(=O)(=S)[O-].[Na+].[Na+].C([O-])([O-])=O.[Ag+2].FC(C(C(F)(F)F)O)(F)F

PRODUCT:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=CI)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=C[Si](C1=CC=CC=C1)(C)C)C>IN1C(CCC1=O)=O.[O-]S(=O)(=S)[O-].[Na+].[Na+].C([O-])([O-])=O.[Ag+2].FC(C(C(F)(F)F)O)(F)F>[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=CI)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","1","8","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #8

REACTANTS:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=CI)C

SOLVENT/REAGENTS:
C([O-])(O)=O.[K+].C1CCCO1.c1ccncc1.F

PRODUCT:
OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=CI)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
[Si](C1=CC=CC=C1)(C1=CC=CC=C1)(C(C)(C)C)OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=CI)C>C([O-])(O)=O.[K+].C1CCCO1.c1ccncc1.F>OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=CI)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","1","9","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #9

REACTANTS:
FC(S(=O)(=O)O[Si](C)(C)C)(F)F.OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=CI)C

SOLVENT/REAGENTS:
ClCCl.C1CCCCC1.CCN(CC)CC

PRODUCT:
I/C=C(/CC[C@@H]1CC(OC[C@H]1[C@@H](COCC1=CC=C(C=C1)OC)C=C)=O)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
FC(S(=O)(=O)O[Si](C)(C)C)(F)F.OC[C@@H](C=C)[C@H]1[C@@H](CC(OC1)=O)CCC(=CI)C>ClCCl.C1CCCCC1.CCN(CC)CC>I/C=C(/CC[C@@H]1CC(OC[C@H]1[C@@H](COCC1=CC=C(C=C1)OC)C=C)=O)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","2","0","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #0

REACTANTS:
I/C=C(/CC[C@@H]1CC(OC[C@H]1[C@@H](COCC1=CC=C(C=C1)OC)C=C)=O)C

SOLVENT/REAGENTS:
C1CCCO1.CO[H].[OH-].[Na+].C1=CC=CC=C1.B1C2CCCC1CCC2

PRODUCT:
OCC[C@H](COCC1=CC=C(C=C1)OC)[C@H]1[C@@H](CC(OC1)O)CCC(=CI)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
I/C=C(/CC[C@@H]1CC(OC[C@H]1[C@@H](COCC1=CC=C(C=C1)OC)C=C)=O)C>C1CCCO1.CO[H].[OH-].[Na+].C1=CC=CC=C1.B1C2CCCC1CCC2>OCC[C@H](COCC1=CC=C(C=C1)OC)[C@H]1[C@@H](CC(OC1)O)CCC(=CI)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","2","1","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #1

REACTANTS:
OCC[C@H](COCC1=CC=C(C=C1)OC)[C@H]1[C@@H](CC(OC1)O)CCC(=CI)C

SOLVENT/REAGENTS:
ClCCl.C[N+]1(CCOCC1)[O-].[Ru](=O)(=O)(=O)[O-].C(CC)[N+](CCC)(CCC)CCC

PRODUCT:
I/C=C(/CC[C@H]1[C@@H](COC(C1)=O)[C@H](CC=O)COCC1=CC=C(C=C1)OC)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
OCC[C@H](COCC1=CC=C(C=C1)OC)[C@H]1[C@@H](CC(OC1)O)CCC(=CI)C>ClCCl.C[N+]1(CCOCC1)[O-].[Ru](=O)(=O)(=O)[O-].C(CC)[N+](CCC)(CCC)CCC>I/C=C(/CC[C@H]1[C@@H](COC(C1)=O)[C@H](CC=O)COCC1=CC=C(C=C1)OC)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","2","2","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #2

REACTANTS:
I/C=C(/CC[C@H]1[C@@H](COC(C1)=O)[C@H](CC=O)COCC1=CC=C(C=C1)OC)C

SOLVENT/REAGENTS:
C1=CC=CC=C1.CS(=O)C.C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)O)CC(=O)O.[Na+].[Na+].Cl[Ni]Cl.[Cr](=O)(Cl)Cl

PRODUCT:
O[C@H]1/C=C(/CC[C@H]2[C@@H](COC(C2)=O)[C@H](C1)COCC1=CC=C(C=C1)OC)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
I/C=C(/CC[C@H]1[C@@H](COC(C1)=O)[C@H](CC=O)COCC1=CC=C(C=C1)OC)C>C1=CC=CC=C1.CS(=O)C.C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)O)CC(=O)O.[Na+].[Na+].Cl[Ni]Cl.[Cr](=O)(Cl)Cl>O[C@H]1/C=C(/CC[C@H]2[C@@H](COC(C2)=O)[C@H](C1)COCC1=CC=C(C=C1)OC)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","2","3","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #3

REACTANTS:
Cl[Si](CC)(CC)CC.O[C@H]1/C=C(/CC[C@H]2[C@@H](COC(C2)=O)[C@H](C1)COCC1=CC=C(C=C1)OC)C

SOLVENT/REAGENTS:
c1cnc[nH]1.ClCCl

PRODUCT:
COC1=CC=C(COC[C@H]2C[C@H](/C=C(/CC[C@H]3[C@H]2COC(C3)=O)C)O[Si](CC)(CC)CC)C=C1

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
Cl[Si](CC)(CC)CC.O[C@H]1/C=C(/CC[C@H]2[C@@H](COC(C2)=O)[C@H](C1)COCC1=CC=C(C=C1)OC)C>c1cnc[nH]1.ClCCl>COC1=CC=C(COC[C@H]2C[C@H](/C=C(/CC[C@H]3[C@H]2COC(C3)=O)C)O[Si](CC)(CC)CC)C=C1

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","2","4","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #4

REACTANTS:
COC1=CC=C(COC[C@H]2C[C@H](/C=C(/CC[C@H]3[C@H]2COC(C3)=O)C)O[Si](CC)(CC)CC)C=C1

SOLVENT/REAGENTS:
O.ClCCl.ClC=1C(C(=C(C(C1Cl)=O)C#N)C#N)=O.C(O)([O-])=O.[Na+]

PRODUCT:
OC[C@H]1C[C@H](/C=C(/CC[C@H]2[C@H]1COC(C2)=O)C)O[Si](CC)(CC)CC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
COC1=CC=C(COC[C@H]2C[C@H](/C=C(/CC[C@H]3[C@H]2COC(C3)=O)C)O[Si](CC)(CC)CC)C=C1>O.ClCCl.ClC=1C(C(=C(C(C1Cl)=O)C#N)C#N)=O.C(O)([O-])=O.[Na+]>OC[C@H]1C[C@H](/C=C(/CC[C@H]2[C@H]1COC(C2)=O)C)O[Si](CC)(CC)CC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0","2","5","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1002/anie.202315423/start/0

SMILES #5

REACTANTS:
C1(=CC=C(C=C1)S(=O)(=O)Cl)C.OC[C@H]1C[C@H](/C=C(/CC[C@H]2[C@H]1COC(C2)=O)C)O[Si](CC)(CC)CC

SOLVENT/REAGENTS:
C1(=CC=NC=C1)N(C)C.ClCCl.CCN(CC)CC.[Cl-].[NH4+]

PRODUCT:
S(=O)(=O)(C1=CC=C(C)C=C1)OC[C@H]1C[C@H](/C=C(/CC[C@H]2[C@H]1COC(C2)=O)C)O[Si](CC)(CC)CC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C1(=CC=C(C=C1)S(=O)(=O)Cl)C.OC[C@H]1C[C@H](/C=C(/CC[C@H]2[C@H]1COC(C2)=O)C)O[Si](CC)(CC)CC>C1(=CC=NC=C1)N(C)C.ClCCl.CCN(CC)CC.[Cl-].[NH4+]>S(=O)(=O)(C1=CC=C(C)C=C1)OC[C@H]1C[C@H](/C=C(/CC[C@H]2[C@H]1COC(C2)=O)C)O[Si](CC)(CC)CC

======================================================================"
